id|movie_id|imdb_id|title|description|genres|lda_vector|sim_list
13286|480857|6017756|Radioactive|Tells the story of Nobel Prize winner Marie Curie and her extraordinary scientific discoveries — through the prism of her marriage to husband Pierre — and the seismic and transformative effects their discovery of radium had on the 20th century.|[18, 36, 10749]||
10821|480853|6509058|Nancy|Nancy becomes increasingly convinced she was kidnapped as a child. When she meets a couple whose daughter went missing thirty years ago, reasonable doubts give way to willful belief.|[53, 9648]||
11259|480823|5691084|Dirt|In search of a lifeline for his struggling off road racing team, a man takes on a young car thief looking for a second chance, but as their worlds collide, they must struggle to forge a successful alliance.|[18]||
10665|480736|7225386|25 km/h|A road movie about two very different brothers who have not seen each other for 20 years: city manager Christian  and cabinetmaker Georg, who never left their hometown and took care of their father until his passing.  After their fathers funeral, the brothers decide on a whim, and with some help from the alcohol, to fulfil their old dream: travel trough Germany together on their mopeds.|[35, 18, 12]||
13943|480733|5792468|Butterfly Kisses|A filmmaker discovers a box of video tapes depicting two students' disturbing film project featuring a local horror legend, The Peeping Tom. As he sets out to prove this story is real and release it as a work of his own, he loses himself and the film crew following him into his project.|[99, 27]||
12536|480681|7248144|An Affair|A newly appointed teacher finds herself being followed, and soon discovers that one of her own students is obsessed with her.|[53]||
4315|4806|0163187|Runaway Bride|Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.|[35, 10749]||
4433|480572|6204340|Bullet Head|A group of career criminals finds itself trapped in a warehouse with the law – and an Attack Dog named DeNiro closing in.|[80, 18, 53]||
11521|480531|6353036|The Guardian Angel|Criminal investigator Anders Olsen begins to solve a case in which a bank robber shoots two bank clerks and runs into the streets of Copenhagen with the money. When arrested, he claims to have committed the crime alone. Some eyewitnesses say the robber seemed to have been in a trance, which makes the case even more complicated and peculiar. Olsen finds out that the accused has been in prison with the charismatic Björn Schow Nielsen and begins to suspect that Nielsen had hypnotized his fellow inmate to commit the crime for him. But could it be possible – and if so, how can the true perpetrator be caught? Olsen seeks help from a well-known psychiatrist specialized in hypnosis, with whom Olsen delves deeper into the world of mental manipulation. Absorbed in the criminal investigation, Olsen does not realize that the mysterious Nielsen has secretly befriended his young wife. Soon the mysterious case touches him closer than he could have imagined.|[53]||
243|480530|6343314|Creed II|Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.|[18]||
13707|480527|7303530|Roads|A young man from the Congo in search of his brother attempts to cross Europe’s borders. In Morocco, he teams up with a sharp-witted British runaway who pinched his stepfather’s recreational vehicle in order to escape from a family holiday. On their journey, the disparate duo have to make decisions that will also influence the lives of others.|[18, 12, 35]||
18044|480513|4875654|Sunset Park|Gino Sarcione, a boxer, is forced to take his fight outside the ring into the back alleys of Sunset Park to stand up for what's right and protect those he loves.|[80, 18]||
13723|480488|5707754|The Eternal Feminine|Rosario Castellanos is an introverted university student who doesn't seem to belong to her time. In the early 1950s in Mexico City, she is fighting to have voice heard in a society run by men. She is about to become one of the biggest female writers in Mexican literature, but her tumultuous love story with Ricardo Guerra will manifest her fragility and contradictions. At the peak of her career and her marriage, she will ignite a discussion that will mark a turning point in her life.|[18]||
8231|480465|5815078|Wunderland|Christmas 1944, The Germans make one final push against the attacking allied armies in the West. Lt. Robert Cappa and his platoon of 2nd Infantry Division soldiers have been ordered to hold a vital road junction against the German aggressors. Cappa and his men must find their faith and strength to stand against their enemy in the epic fight know as "The Battle of The Bulge."|[10752, 28]||
13550|480458|6265620|I Miss You When I See You|Jamie re-encounters his old school friend, Kevin, who has been suffering from depression, and must make a choice between following his heart or society.|[18]||
12264|480434|5294522|Dreamland|Amid the dust storms and economic depression of Dustbowl Era Oklahoma, Eugene Evans finds his family farm on the brink of foreclosure. His last bet to save the farm is the bounty on the head of fugitive bank robber Allison Wells.|[18, 53]||
10777|480429|7535612|A Night at the Garden|This montage film is made from previously unknown archival materials. It was nominated for an Oscar in 2019 in the Best Documentary Short Subject category (and was a part of the Short Film Program at the Sundance Film Festival), and shows us an almost forgotten meeting that took place in the Madison Square Garden, New York’s most famous arena - the meeting that was held by the German American Bund, a Nazi organization. It is 1939, and in the giant square Americans are making statements about white supremacy, not yet knowing into what horrors for Europe and the entire world will the Nazi regime turn into in just seven months when it invades Poland. A Night at the Garden turns out to be a chillingly relevant film for a divided America that recently saw yet another splash of race-based violence.|[99]||
85|480414|4913966|The Curse of La Llorona|A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation.|[27, 9648, 53]||
17363|480412|6558114|The BBQ|Dazza has a passion for barbequing. He accidentally gives his neighbours food poisoning. To make amends he seeks tutelage from the tyrannical Scottish chef and together they enter an international barbecue competition.|[35]||
12800|480394|4991112|They Remain|Two scientists investigate the root of environmental changes and strange animal behavior at a remote site where a cult committed atrocities. The isolated location, the unraveling of their relationship, and the biome itself begin to lead them down a path of doom where primeval forces threaten to consume them.  An adaptation of Laird Barron's short story "–30–".|[18, 27, 9648, 53]||
